name,url,base_experience,height,id,image_url,weight,stat_hp,stat_attack,stat_defense,stat_special-attack,stat_special-defense,stat_speed,ability_0_id,ability_0,ability_1_id,ability_1,type_0_id,type_0,type_1_id,type_1,ability_2_id,ability_2
pikachu-original-cap,https://pokeapi.co/api/v2/pokemon/10094/,112.0,4,10094,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10094.png,60,35,55,40,50,50,90,9,static,31,lightning-rod,13,electric,,,,
pikachu-hoenn-cap,https://pokeapi.co/api/v2/pokemon/10095/,112.0,4,10095,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10095.png,60,35,55,40,50,50,90,9,static,31,lightning-rod,13,electric,,,,
pikachu-sinnoh-cap,https://pokeapi.co/api/v2/pokemon/10096/,112.0,4,10096,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png,60,35,55,40,50,50,90,9,static,31,lightning-rod,13,electric,,,,
pikachu-unova-cap,https://pokeapi.co/api/v2/pokemon/10097/,112.0,4,10097,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png,60,35,55,40,50,50,90,9,static,31,lightning-rod,13,electric,,,,
pikachu-kalos-cap,https://pokeapi.co/api/v2/pokemon/10098/,112.0,4,10098,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png,60,35,55,40,50,50,90,9,static,31,lightning-rod,13,electric,,,,
pikachu-alola-cap,https://pokeapi.co/api/v2/pokemon/10099/,112.0,4,10099,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png,60,35,55,40,50,50,90,9,static,31,lightning-rod,13,electric,,,,
raichu-alola,https://pokeapi.co/api/v2/pokemon/10100/,243.0,7,10100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png,210,60,85,50,95,85,110,207,surge-surfer,,,13,electric,14,psychic,,
sandshrew-alola,https://pokeapi.co/api/v2/pokemon/10101/,60.0,7,10101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png,400,50,75,90,10,35,40,81,snow-cloak,202,slush-rush,15,ice,9,steel,,
sandslash-alola,https://pokeapi.co/api/v2/pokemon/10102/,158.0,12,10102,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png,550,75,100,120,25,65,65,81,snow-cloak,202,slush-rush,15,ice,9,steel,,
vulpix-alola,https://pokeapi.co/api/v2/pokemon/10103/,60.0,6,10103,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png,99,38,41,40,50,65,65,81,snow-cloak,117,snow-warning,15,ice,,,,
ninetales-alola,https://pokeapi.co/api/v2/pokemon/10104/,177.0,11,10104,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png,199,73,67,75,81,100,109,81,snow-cloak,117,snow-warning,15,ice,18,fairy,,
diglett-alola,https://pokeapi.co/api/v2/pokemon/10105/,53.0,2,10105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png,10,10,55,30,35,45,90,8,sand-veil,221,tangling-hair,5,ground,9,steel,159,sand-force
dugtrio-alola,https://pokeapi.co/api/v2/pokemon/10106/,149.0,7,10106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png,666,35,100,60,50,70,110,8,sand-veil,221,tangling-hair,5,ground,9,steel,159,sand-force
meowth-alola,https://pokeapi.co/api/v2/pokemon/10107/,58.0,4,10107,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png,42,40,35,35,50,40,90,53,pickup,101,technician,17,dark,,,155,rattled
persian-alola,https://pokeapi.co/api/v2/pokemon/10108/,154.0,11,10108,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png,330,65,60,60,75,65,115,169,fur-coat,101,technician,17,dark,,,155,rattled
geodude-alola,https://pokeapi.co/api/v2/pokemon/10109/,60.0,4,10109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png,203,40,80,100,30,30,20,42,magnet-pull,5,sturdy,6,rock,13,electric,206,galvanize
graveler-alola,https://pokeapi.co/api/v2/pokemon/10110/,137.0,10,10110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png,1100,55,95,115,45,45,35,42,magnet-pull,5,sturdy,6,rock,13,electric,206,galvanize
golem-alola,https://pokeapi.co/api/v2/pokemon/10111/,223.0,17,10111,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png,3160,80,120,130,55,65,45,42,magnet-pull,5,sturdy,6,rock,13,electric,206,galvanize
grimer-alola,https://pokeapi.co/api/v2/pokemon/10112/,65.0,7,10112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10112.png,420,80,80,50,40,50,25,143,poison-touch,82,gluttony,4,poison,17,dark,223,power-of-alchemy
muk-alola,https://pokeapi.co/api/v2/pokemon/10113/,175.0,10,10113,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png,520,105,105,75,65,100,50,143,poison-touch,82,gluttony,4,poison,17,dark,223,power-of-alchemy
exeggutor-alola,https://pokeapi.co/api/v2/pokemon/10114/,186.0,109,10114,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10114.png,4156,95,105,85,125,75,45,119,frisk,139,harvest,12,grass,16,dragon,,
marowak-alola,https://pokeapi.co/api/v2/pokemon/10115/,149.0,10,10115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png,340,60,80,110,50,80,45,130,cursed-body,31,lightning-rod,10,fire,8,ghost,69,rock-head
greninja-battle-bond,https://pokeapi.co/api/v2/pokemon/10116/,239.0,15,10116,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10116.png,400,72,95,67,103,71,122,210,battle-bond,,,11,water,17,dark,,
greninja-ash,https://pokeapi.co/api/v2/pokemon/10117/,288.0,15,10117,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10117.png,400,72,145,67,153,71,132,210,battle-bond,,,11,water,17,dark,,
zygarde-10-power-construct,https://pokeapi.co/api/v2/pokemon/10118/,243.0,12,10118,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png,335,54,100,71,61,85,115,211,power-construct,,,16,dragon,5,ground,,
zygarde-50-power-construct,https://pokeapi.co/api/v2/pokemon/10119/,300.0,50,10119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png,3050,108,100,121,81,95,95,211,power-construct,,,16,dragon,5,ground,,
zygarde-complete,https://pokeapi.co/api/v2/pokemon/10120/,354.0,45,10120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png,6100,216,100,121,91,95,85,211,power-construct,,,16,dragon,5,ground,,
gumshoos-totem,https://pokeapi.co/api/v2/pokemon/10121/,146.0,14,10121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10121.png,600,88,110,60,55,60,45,198,stakeout,173,strong-jaw,1,normal,,,91,adaptability
vikavolt-totem,https://pokeapi.co/api/v2/pokemon/10122/,225.0,26,10122,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png,1475,77,70,90,145,75,43,26,levitate,,,7,bug,13,electric,,
oricorio-pom-pom,https://pokeapi.co/api/v2/pokemon/10123/,167.0,6,10123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png,34,75,70,70,98,70,93,216,dancer,,,13,electric,3,flying,,
oricorio-pau,https://pokeapi.co/api/v2/pokemon/10124/,167.0,6,10124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png,34,75,70,70,98,70,93,216,dancer,,,14,psychic,3,flying,,
oricorio-sensu,https://pokeapi.co/api/v2/pokemon/10125/,167.0,6,10125,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png,34,75,70,70,98,70,93,216,dancer,,,8,ghost,3,flying,,
lycanroc-midnight,https://pokeapi.co/api/v2/pokemon/10126/,170.0,11,10126,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10126.png,250,85,115,75,55,75,82,51,keen-eye,72,vital-spirit,6,rock,,,99,no-guard
wishiwashi-school,https://pokeapi.co/api/v2/pokemon/10127/,217.0,82,10127,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10127.png,786,45,140,130,140,135,30,208,schooling,,,11,water,,,,
lurantis-totem,https://pokeapi.co/api/v2/pokemon/10128/,168.0,15,10128,,580,70,105,90,80,90,45,102,leaf-guard,126,contrary,12,grass,,,,
salazzle-totem,https://pokeapi.co/api/v2/pokemon/10129/,168.0,21,10129,,810,68,64,60,111,60,117,212,corrosion,12,oblivious,4,poison,10,fire,,
minior-orange-meteor,https://pokeapi.co/api/v2/pokemon/10130/,154.0,3,10130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png,400,60,60,100,60,100,60,197,shields-down,,,6,rock,3,flying,,
minior-yellow-meteor,https://pokeapi.co/api/v2/pokemon/10131/,154.0,3,10131,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png,400,60,60,100,60,100,60,197,shields-down,,,6,rock,3,flying,,
minior-green-meteor,https://pokeapi.co/api/v2/pokemon/10132/,154.0,3,10132,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png,400,60,60,100,60,100,60,197,shields-down,,,6,rock,3,flying,,
minior-blue-meteor,https://pokeapi.co/api/v2/pokemon/10133/,154.0,3,10133,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png,400,60,60,100,60,100,60,197,shields-down,,,6,rock,3,flying,,
minior-indigo-meteor,https://pokeapi.co/api/v2/pokemon/10134/,154.0,3,10134,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png,400,60,60,100,60,100,60,197,shields-down,,,6,rock,3,flying,,
minior-violet-meteor,https://pokeapi.co/api/v2/pokemon/10135/,154.0,3,10135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png,400,60,60,100,60,100,60,197,shields-down,,,6,rock,3,flying,,
minior-red,https://pokeapi.co/api/v2/pokemon/10136/,175.0,3,10136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10136.png,3,60,100,60,100,60,120,197,shields-down,,,6,rock,3,flying,,
minior-orange,https://pokeapi.co/api/v2/pokemon/10137/,175.0,3,10137,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10137.png,3,60,100,60,100,60,120,197,shields-down,,,6,rock,3,flying,,
minior-yellow,https://pokeapi.co/api/v2/pokemon/10138/,175.0,3,10138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10138.png,3,60,100,60,100,60,120,197,shields-down,,,6,rock,3,flying,,
minior-green,https://pokeapi.co/api/v2/pokemon/10139/,175.0,3,10139,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10139.png,3,60,100,60,100,60,120,197,shields-down,,,6,rock,3,flying,,
minior-blue,https://pokeapi.co/api/v2/pokemon/10140/,175.0,3,10140,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10140.png,3,60,100,60,100,60,120,197,shields-down,,,6,rock,3,flying,,
minior-indigo,https://pokeapi.co/api/v2/pokemon/10141/,175.0,3,10141,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10141.png,3,60,100,60,100,60,120,197,shields-down,,,6,rock,3,flying,,
minior-violet,https://pokeapi.co/api/v2/pokemon/10142/,175.0,3,10142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10142.png,3,60,100,60,100,60,120,197,shields-down,,,6,rock,3,flying,,
mimikyu-busted,https://pokeapi.co/api/v2/pokemon/10143/,167.0,2,10143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10143.png,7,55,90,80,50,105,96,209,disguise,,,8,ghost,18,fairy,,
mimikyu-totem-disguised,https://pokeapi.co/api/v2/pokemon/10144/,167.0,4,10144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10144.png,28,55,90,80,50,105,96,209,disguise,,,8,ghost,18,fairy,,
mimikyu-totem-busted,https://pokeapi.co/api/v2/pokemon/10145/,167.0,4,10145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10145.png,28,55,90,80,50,105,96,209,disguise,,,8,ghost,18,fairy,,
kommo-o-totem,https://pokeapi.co/api/v2/pokemon/10146/,270.0,24,10146,,2075,75,110,125,100,105,85,171,bulletproof,43,soundproof,16,dragon,2,fighting,142,overcoat
magearna-original,https://pokeapi.co/api/v2/pokemon/10147/,300.0,10,10147,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10147.png,805,80,95,115,130,115,65,220,soul-heart,,,9,steel,18,fairy,,
pikachu-partner-cap,https://pokeapi.co/api/v2/pokemon/10148/,112.0,4,10148,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10148.png,60,35,55,40,50,50,90,9,static,31,lightning-rod,13,electric,,,,
marowak-totem,https://pokeapi.co/api/v2/pokemon/10149/,149.0,17,10149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10149.png,980,60,80,110,50,80,45,130,cursed-body,31,lightning-rod,10,fire,8,ghost,69,rock-head
ribombee-totem,https://pokeapi.co/api/v2/pokemon/10150/,162.0,4,10150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10150.png,20,60,55,60,95,70,124,118,honey-gather,19,shield-dust,7,bug,18,fairy,175,sweet-veil
rockruff-own-tempo,https://pokeapi.co/api/v2/pokemon/10151/,56.0,5,10151,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10151.png,92,45,65,40,30,40,60,20,own-tempo,,,6,rock,,,,
lycanroc-dusk,https://pokeapi.co/api/v2/pokemon/10152/,170.0,8,10152,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10152.png,250,75,117,65,55,65,110,181,tough-claws,,,6,rock,,,,
araquanid-totem,https://pokeapi.co/api/v2/pokemon/10153/,159.0,31,10153,,2175,68,70,92,50,132,42,199,water-bubble,11,water-absorb,11,water,7,bug,,
togedemaru-totem,https://pokeapi.co/api/v2/pokemon/10154/,152.0,6,10154,,130,65,98,63,40,73,96,160,iron-barbs,31,lightning-rod,13,electric,9,steel,5,sturdy
necrozma-dusk,https://pokeapi.co/api/v2/pokemon/10155/,340.0,38,10155,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png,4600,97,157,127,113,109,77,232,prism-armor,,,14,psychic,9,steel,,
necrozma-dawn,https://pokeapi.co/api/v2/pokemon/10156/,340.0,42,10156,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png,3500,97,113,109,157,127,77,232,prism-armor,,,14,psychic,8,ghost,,
necrozma-ultra,https://pokeapi.co/api/v2/pokemon/10157/,339.0,75,10157,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png,2300,97,167,97,167,97,129,233,neuroforce,,,14,psychic,16,dragon,,
pikachu-starter,https://pokeapi.co/api/v2/pokemon/10158/,86.0,4,10158,,60,45,80,50,75,60,120,9,static,31,lightning-rod,13,electric,,,,
eevee-starter,https://pokeapi.co/api/v2/pokemon/10159/,87.0,3,10159,,65,65,75,70,65,85,75,50,run-away,91,adaptability,1,normal,,,107,anticipation
pikachu-world-cap,https://pokeapi.co/api/v2/pokemon/10160/,112.0,4,10160,,60,35,55,40,50,50,90,9,static,31,lightning-rod,13,electric,,,,
meowth-galar,https://pokeapi.co/api/v2/pokemon/10161/,58.0,4,10161,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10161.png,75,50,65,55,40,40,40,53,pickup,181,tough-claws,9,steel,,,127,unnerve
ponyta-galar,https://pokeapi.co/api/v2/pokemon/10162/,82.0,8,10162,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10162.png,240,50,85,55,65,65,90,50,run-away,257,pastel-veil,14,psychic,,,107,anticipation
rapidash-galar,https://pokeapi.co/api/v2/pokemon/10163/,175.0,17,10163,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10163.png,800,65,100,70,80,80,105,50,run-away,257,pastel-veil,14,psychic,18,fairy,107,anticipation
slowpoke-galar,https://pokeapi.co/api/v2/pokemon/10164/,63.0,12,10164,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10164.png,360,90,65,65,40,40,15,82,gluttony,20,own-tempo,14,psychic,,,144,regenerator
slowbro-galar,https://pokeapi.co/api/v2/pokemon/10165/,172.0,16,10165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10165.png,705,95,100,95,100,70,30,259,quick-draw,20,own-tempo,4,poison,14,psychic,144,regenerator
farfetchd-galar,https://pokeapi.co/api/v2/pokemon/10166/,132.0,8,10166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10166.png,420,52,95,55,58,62,55,80,steadfast,113,scrappy,2,fighting,,,,
weezing-galar,https://pokeapi.co/api/v2/pokemon/10167/,172.0,30,10167,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png,160,65,90,120,85,70,60,26,levitate,256,neutralizing-gas,4,poison,18,fairy,228,misty-surge
mr-mime-galar,https://pokeapi.co/api/v2/pokemon/10168/,161.0,14,10168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png,568,50,65,65,90,90,100,72,vital-spirit,251,screen-cleaner,15,ice,14,psychic,115,ice-body
articuno-galar,https://pokeapi.co/api/v2/pokemon/10169/,290.0,17,10169,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10169.png,509,90,85,85,125,100,95,172,competitive,,,14,psychic,3,flying,,
zapdos-galar,https://pokeapi.co/api/v2/pokemon/10170/,290.0,16,10170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png,582,90,125,90,85,90,100,128,defiant,,,2,fighting,3,flying,,
moltres-galar,https://pokeapi.co/api/v2/pokemon/10171/,290.0,20,10171,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png,660,90,85,90,100,125,90,201,berserk,,,17,dark,3,flying,,
slowking-galar,https://pokeapi.co/api/v2/pokemon/10172/,172.0,18,10172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10172.png,795,95,65,80,110,110,30,261,curious-medicine,20,own-tempo,4,poison,14,psychic,144,regenerator
corsola-galar,https://pokeapi.co/api/v2/pokemon/10173/,144.0,6,10173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10173.png,5,60,55,100,65,100,30,133,weak-armor,130,cursed-body,8,ghost,,,,
zigzagoon-galar,https://pokeapi.co/api/v2/pokemon/10174/,56.0,4,10174,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10174.png,175,38,30,41,30,41,60,53,pickup,82,gluttony,17,dark,1,normal,95,quick-feet
linoone-galar,https://pokeapi.co/api/v2/pokemon/10175/,147.0,5,10175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10175.png,325,78,70,61,50,61,100,53,pickup,82,gluttony,17,dark,1,normal,95,quick-feet
darumaka-galar,https://pokeapi.co/api/v2/pokemon/10176/,63.0,7,10176,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10176.png,400,70,90,45,15,45,50,55,hustle,39,inner-focus,15,ice,,,,
darmanitan-galar-standard,https://pokeapi.co/api/v2/pokemon/10177/,168.0,17,10177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10177.png,1200,105,140,55,30,55,95,255,gorilla-tactics,161,zen-mode,15,ice,,,,
darmanitan-galar-zen,https://pokeapi.co/api/v2/pokemon/10178/,189.0,17,10178,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10178.png,1200,105,160,55,30,55,135,255,gorilla-tactics,161,zen-mode,15,ice,10,fire,,
yamask-galar,https://pokeapi.co/api/v2/pokemon/10179/,61.0,5,10179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png,15,38,55,85,30,65,30,254,wandering-spirit,,,5,ground,8,ghost,,
stunfisk-galar,https://pokeapi.co/api/v2/pokemon/10180/,165.0,7,10180,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png,205,109,81,99,66,84,32,250,mimicry,,,5,ground,9,steel,,
zygarde-10,https://pokeapi.co/api/v2/pokemon/10181/,243.0,12,10181,,335,54,100,71,61,85,115,188,aura-break,,,16,dragon,5,ground,,
cramorant-gulping,https://pokeapi.co/api/v2/pokemon/10182/,166.0,8,10182,,180,70,85,55,85,95,85,241,gulp-missile,,,3,flying,11,water,,
cramorant-gorging,https://pokeapi.co/api/v2/pokemon/10183/,166.0,8,10183,,180,70,85,55,85,95,85,241,gulp-missile,,,3,flying,11,water,,
toxtricity-low-key,https://pokeapi.co/api/v2/pokemon/10184/,176.0,16,10184,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png,400,75,98,70,114,70,75,244,punk-rock,58,minus,13,electric,4,poison,101,technician
eiscue-noice,https://pokeapi.co/api/v2/pokemon/10185/,165.0,14,10185,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10185.png,890,75,80,70,65,50,130,248,ice-face,,,15,ice,,,,
indeedee-female,https://pokeapi.co/api/v2/pokemon/10186/,166.0,9,10186,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10186.png,280,70,55,65,95,105,85,20,own-tempo,28,synchronize,14,psychic,1,normal,227,psychic-surge
morpeko-hangry,https://pokeapi.co/api/v2/pokemon/10187/,153.0,3,10187,,30,58,95,58,70,58,97,258,hunger-switch,,,13,electric,17,dark,,
zacian-crowned,https://pokeapi.co/api/v2/pokemon/10188/,360.0,28,10188,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10188.png,3550,92,150,115,80,115,148,234,intrepid-sword,,,18,fairy,9,steel,,
